customer_id,total_orders,total_items,total_revenue,first_order_date,last_order_date,days_since_last_order,churned,avg_order_value
12640,3,311,1174.58,2011-09-19 12:01:00,2011-11-16 11:52:00,23,0,391.52666666666664
12641,1,72,185.9,2011-08-16 13:26:00,2011-08-16 13:26:00,115,1,185.9
12642,3,552,1013.26,2011-08-24 09:23:00,2011-11-14 15:03:00,25,0,337.75333333333333
12643,12,4785,8350.42,2010-04-07 14:16:00,2011-08-03 12:56:00,128,1,695.8683333333333
12644,4,1032,1918.49,2010-01-14 13:02:00,2011-08-02 10:33:00,129,1,479.6225
12645,8,2125,3539.3,2010-02-09 10:49:00,2011-11-06 12:38:00,33,0,442.4125
12646,2,897,1346.97,2011-10-21 12:52:00,2011-12-05 10:14:00,4,0,673.485
12647,36,6878,17924.35,2010-01-13 15:06:00,2011-11-17 12:56:00,22,0,497.89861111111105
12648,4,518,1112.0,2010-01-07 18:38:00,2011-07-08 11:55:00,154,1,278.0
12649,8,1959,2294.65,2010-01-12 17:24:00,2011-08-24 14:41:00,107,1,286.83125
12650,1,254,314.44,2011-12-06 16:34:00,2011-12-06 16:34:00,3,0,314.44
12651,4,265,377.75,2010-08-31 15:21:00,2011-01-09 12:46:00,334,1,94.4375
12652,2,536,1017.03,2010-10-01 15:16:00,2011-01-12 15:00:00,331,1,508.515
12653,3,1681,4160.83,2010-07-01 09:56:00,2011-07-14 10:41:00,148,1,1386.9433333333334
12654,5,264,601.98,2011-02-17 13:16:00,2011-11-29 10:10:00,10,0,120.396
12655,1,80,261.35,2010-10-12 09:17:00,2010-10-12 09:17:00,423,1,261.35
12656,8,2860,6407.83,2010-05-26 09:00:00,2011-11-22 13:42:00,17,0,800.97875
12657,4,1044,1643.18,2011-09-22 11:40:00,2011-11-28 15:47:00,11,0,410.795
12658,1,320,686.05,2011-11-21 10:22:00,2011-11-21 10:22:00,18,0,686.05
12659,1,105,91.68,2011-11-10 11:53:00,2011-11-10 11:53:00,29,0,91.68
12660,1,127,245.1,2011-11-28 13:26:00,2011-11-28 13:26:00,11,0,245.1
12661,1,216,162.0,2010-09-29 16:46:00,2010-09-29 16:46:00,436,1,162.0
12662,20,3581,6988.02,2010-04-01 09:50:00,2011-12-09 11:59:00,0,0,349.401
12663,2,181,239.4,2010-02-09 14:28:00,2010-03-25 09:40:00,624,1,119.7
12664,11,1495,6070.04,2009-12-13 10:28:00,2011-12-01 17:07:00,8,0,551.8218181818182
12665,3,165,313.6,2010-02-08 15:11:00,2011-01-19 08:34:00,324,1,104.53333333333335
12666,1,370,1248.42,2010-11-10 16:40:00,2010-11-10 16:40:00,394,1,1248.42
12667,1,395,620.13,2011-10-12 17:00:00,2011-10-12 17:00:00,58,0,620.13
12668,10,5076,11444.68,2010-01-31 15:45:00,2011-11-28 10:56:00,11,0,1144.468
12669,3,1115,2744.03,2011-03-28 10:15:00,2011-07-12 09:54:00,150,1,914.6766666666667
12670,7,1627,3760.29,2010-02-11 10:13:00,2011-11-29 15:23:00,10,0,537.1842857142857
12671,1,1460,2622.481,2010-04-12 16:30:00,2010-04-12 16:30:00,606,1,2622.481
12672,2,138,437.05,2010-04-23 09:57:00,2011-01-14 09:20:00,329,1,218.525
12673,3,700,1230.02,2010-11-03 10:46:00,2011-12-04 13:55:00,5,0,410.00666666666666
12674,4,1133,1970.6,2011-05-16 09:10:00,2011-11-01 12:12:00,38,0,492.65
12675,2,337,958.5,2010-05-10 16:44:00,2010-06-04 09:49:00,553,1,479.25
12676,11,1867,2843.09,2010-08-13 13:29:00,2011-11-15 12:25:00,24,0,258.4627272727273
12677,2,176,395.1,2010-02-11 13:55:00,2010-06-02 14:30:00,555,1,197.55
12678,21,22372,34281.18,2010-01-07 16:46:00,2011-10-28 13:04:00,42,0,1632.4371428571428
12679,4,554,1113.02,2011-03-01 12:26:00,2011-10-12 12:30:00,58,0,278.255
12680,4,444,880.81,2011-08-18 15:44:00,2011-12-09 12:50:00,0,0,220.2025
12681,45,17596,30868.28,2009-12-13 13:31:00,2011-11-25 11:33:00,14,0,685.9617777777778
12682,52,11018,24033.91,2009-12-01 09:28:00,2011-12-06 10:00:00,3,0,462.19057692307695
12683,21,7683,12696.78,2009-12-13 15:01:00,2011-12-05 16:31:00,4,0,604.6085714285715
12684,7,1985,2283.63,2011-05-10 12:55:00,2011-12-02 09:53:00,7,0,326.23285714285714
12685,6,1523,2863.08,2011-09-07 10:28:00,2011-11-11 13:46:00,28,0,477.18
12686,1,214,178.28,2010-12-03 09:51:00,2010-12-03 09:51:00,371,1,178.28
12687,2,1403,2138.91,2010-08-16 12:10:00,2010-08-16 12:12:00,480,1,1069.455
12688,1,3028,4873.81,2011-08-18 08:49:00,2011-08-18 08:49:00,113,1,4873.81
12689,2,628,1247.61,2011-08-04 10:04:00,2011-11-14 08:31:00,25,0,623.805
12690,1,106,389.01,2011-05-18 09:09:00,2011-05-18 09:09:00,205,1,389.01
12691,7,445,1170.4,2010-10-15 12:00:00,2011-11-11 16:49:00,28,0,167.20000000000002
12692,1,36,110.95,2010-03-12 14:02:00,2010-03-12 14:02:00,637,1,110.95
12693,7,536,1703.02,2010-07-05 13:56:00,2011-08-04 17:51:00,127,1,243.28857142857143
12694,3,1355,1843.35,2010-10-14 19:39:00,2011-09-30 13:06:00,70,0,614.4499999999999
12695,7,454,1407.12,2010-02-12 13:22:00,2011-12-02 13:22:00,7,0,201.01714285714283
12696,2,564,851.91,2010-07-19 10:02:00,2010-10-01 10:43:00,434,1,425.955
12697,3,508,957.59,2011-06-23 15:44:00,2011-11-11 08:47:00,28,0,319.19666666666666
12698,1,111,339.75,2010-04-28 15:51:00,2010-04-28 15:51:00,590,1,339.75
12699,1,373,638.11,2010-10-18 12:07:00,2010-10-18 12:07:00,417,1,638.11
12700,4,2967,4939.99,2011-05-08 16:10:00,2011-12-02 10:47:00,7,0,1234.9975
12701,6,1727,2446.41,2010-03-16 13:23:00,2011-09-21 10:47:00,79,0,407.73499999999996
12702,1,53,219.0,2011-11-20 10:36:00,2011-11-20 10:36:00,19,0,219.0
12703,4,595,1006.53,2010-01-24 12:05:00,2011-09-29 17:52:00,71,0,251.6325
12704,8,1006,2340.84,2011-06-23 10:20:00,2011-12-02 13:15:00,7,0,292.605
12705,14,7188,11762.1,2010-06-24 09:51:00,2011-11-24 13:17:00,15,0,840.15
12707,1,256,603.42,2011-02-21 08:38:00,2011-02-21 08:38:00,291,1,603.42
12708,18,2521,5314.1,2009-12-18 10:25:00,2011-11-10 09:52:00,29,0,295.2277777777778
12709,34,13983,31093.34,2009-12-09 13:49:00,2011-11-24 15:38:00,15,0,914.51
12710,3,851,1149.02,2011-05-22 14:05:00,2011-09-04 12:00:00,96,1,383.00666666666666
12711,2,770,1339.05,2010-02-01 11:30:00,2010-04-07 11:59:00,611,1,669.525
12712,21,2349,7193.66,2009-12-09 10:46:00,2011-11-11 08:19:00,28,0,342.5552380952381
12713,1,508,848.55,2011-12-09 12:16:00,2011-12-09 12:16:00,0,0,848.55
12714,12,8774,14093.71,2009-12-04 10:00:00,2011-11-30 15:43:00,9,0,1174.4758333333332
12715,1,197,353.86,2011-08-25 15:22:00,2011-08-25 15:22:00,106,1,353.86
12716,2,708,1053.49,2011-07-29 13:28:00,2011-12-06 08:55:00,3,0,526.745
12717,3,600,1308.91,2010-04-28 14:34:00,2011-07-11 14:47:00,151,1,436.30333333333334
12718,1,203,238.25,2011-09-29 16:38:00,2011-09-29 16:38:00,71,0,238.25
12719,2,374,644.95,2011-10-05 14:50:00,2011-12-04 13:45:00,5,0,322.475
12720,30,6317,8260.67,2010-07-21 09:46:00,2011-12-07 08:03:00,2,0,275.35566666666665
12721,8,2655,4013.08,2010-08-25 11:07:00,2011-11-08 12:13:00,31,0,501.635
12722,4,566,997.63,2011-07-12 11:55:00,2011-09-15 14:50:00,85,0,249.4075
12723,5,434,725.07,2011-10-05 15:52:00,2011-12-06 10:19:00,3,0,145.014
12724,7,1379,2317.52,2010-06-22 14:00:00,2011-12-04 16:02:00,5,0,331.07428571428574
12725,4,1306,2694.56,2010-05-04 13:59:00,2010-12-03 15:45:00,371,1,673.64
12726,11,4618,4014.6,2010-03-25 16:25:00,2011-11-11 13:35:00,28,0,364.96363636363634
12727,10,2832,5679.53,2010-02-23 09:54:00,2011-11-29 11:46:00,10,0,567.953
12728,5,543,1070.17,2010-11-21 11:34:00,2011-09-29 15:31:00,71,0,214.03400000000002
12729,1,233,453.01,2011-08-18 11:40:00,2011-08-18 11:40:00,113,1,453.01
12730,1,234,829.25,2010-07-06 12:19:00,2010-07-06 12:19:00,521,1,829.25
12731,17,11641,25775.71,2010-03-02 09:23:00,2011-11-16 11:59:00,23,0,1516.2182352941177
12732,1,111,236.26,2011-06-13 11:33:00,2011-06-13 11:33:00,179,1,236.26
12733,4,896,2424.87,2010-01-19 13:23:00,2011-04-19 16:19:00,234,1,606.2175
12734,3,265,639.65,2010-11-12 13:26:00,2010-12-22 12:47:00,352,1,213.21666666666667
12735,2,368,779.57,2011-01-06 14:26:00,2011-01-28 13:37:00,315,1,389.785
12736,1,173,234.0,2011-01-11 07:57:00,2011-01-11 07:57:00,332,1,234.0
12737,2,2,3710.5,2010-07-29 12:27:00,2010-07-29 12:29:00,498,1,1855.25
12738,1,296,310.7,2010-12-02 18:27:00,2010-12-02 18:27:00,372,1,310.7
12739,4,951,2726.73,2010-11-10 14:27:00,2011-09-22 13:00:00,78,0,681.6825
12740,1,342,427.6,2011-10-07 10:44:00,2011-10-07 10:44:00,63,0,427.6
12741,2,214,406.07,2010-06-24 16:24:00,2010-06-28 14:36:00,529,1,203.035
12742,1,1359,1201.52,2010-03-24 12:43:00,2010-03-24 12:43:00,625,1,1201.52
12743,2,319,546.43,2011-07-28 16:06:00,2011-07-28 16:21:00,134,1,273.215
12744,11,6994,25317.06,2010-04-27 16:19:00,2011-10-19 11:18:00,51,0,2301.550909090909
12745,3,468,925.41,2010-01-26 16:22:00,2010-08-10 10:14:00,486,1,308.46999999999997
12746,1,97,254.55,2010-06-17 10:41:00,2010-06-17 10:41:00,540,1,254.55
12747,26,2758,9276.54,2009-12-07 13:23:00,2011-12-07 14:34:00,2,0,356.79
12748,336,39108,56599.39,2009-12-04 17:31:00,2011-12-09 12:20:00,0,0,168.45056547619046
12749,9,2360,6897.36,2010-07-06 15:05:00,2011-12-06 09:56:00,3,0,766.3733333333333
12750,1,137,275.88,2011-08-03 09:13:00,2011-08-03 09:13:00,128,1,275.88
12751,1,189,268.27,2010-09-21 12:49:00,2010-09-21 12:49:00,444,1,268.27
12752,1,2262,4366.78,2011-09-19 13:32:00,2011-09-19 13:32:00,81,0,4366.78
12753,6,11421,21429.39,2010-12-12 11:44:00,2011-11-17 10:52:00,22,0,3571.565
12754,3,6481,3010.74,2011-02-04 10:31:00,2011-04-18 09:00:00,235,1,1003.5799999999999
12755,11,3781,9030.66,2010-01-15 11:57:00,2011-03-04 12:42:00,280,1,820.9690909090909
12756,1,144,112.08,2011-09-14 09:31:00,2011-09-14 09:31:00,86,0,112.08
12757,13,2402,7857.1,2011-05-12 19:01:00,2011-11-24 12:30:00,15,0,604.3923076923077
12758,7,6155,9903.24,2009-12-01 14:40:00,2011-08-15 10:22:00,116,1,1414.7485714285715
12759,8,3202,5020.74,2009-12-04 10:47:00,2011-10-18 14:49:00,52,0,627.5925
12760,1,198,347.8,2010-09-10 08:50:00,2010-09-10 08:50:00,455,1,347.8
12761,2,281,782.95,2010-09-01 10:47:00,2010-09-08 12:17:00,457,1,391.475
12762,2,1227,1898.52,2011-11-14 14:23:00,2011-12-02 10:23:00,7,0,949.26
12763,2,512,814.16,2010-12-05 15:46:00,2011-07-24 14:12:00,138,1,407.08
12764,1,386,1693.88,2011-01-27 10:19:00,2011-01-27 10:19:00,316,1,1693.88
12765,6,1009,1404.58,2010-03-08 09:43:00,2010-08-24 13:51:00,472,1,234.09666666666666
12766,9,5446,10068.28,2010-10-28 09:29:00,2011-12-06 08:46:00,3,0,1118.697777777778
12767,1,598,949.82,2010-11-29 09:38:00,2010-11-29 09:38:00,375,1,949.82
12768,1,102,168.69,2010-09-15 12:08:00,2010-09-15 12:08:00,450,1,168.69
12769,1,356,1143.6,2011-04-15 10:25:00,2011-04-15 10:25:00,238,1,1143.6
12770,2,1843,3246.45,2010-09-09 11:43:00,2011-05-13 09:33:00,210,1,1623.225
12771,1,104,282.3,2010-08-11 11:51:00,2010-08-11 11:51:00,485,1,282.3
12772,1,556,892.47,2011-10-11 09:19:00,2011-10-11 09:19:00,59,0,892.47
12773,1,109,124.25,2010-05-24 17:30:00,2010-05-24 17:30:00,564,1,124.25
12774,1,53,98.7,2010-06-22 10:38:00,2010-06-22 10:38:00,535,1,98.7
12775,7,1083,1686.12,2010-10-26 14:24:00,2011-11-22 16:33:00,17,0,240.8742857142857
12776,1,46,55.5,2010-02-10 12:11:00,2010-02-10 12:11:00,667,1,55.5
12777,1,458,519.45,2010-09-08 11:35:00,2010-09-08 11:35:00,457,1,519.45
12778,9,1735,1775.68,2010-04-16 09:57:00,2011-11-20 11:30:00,19,0,197.29777777777778
12779,14,3641,6722.27,2009-12-03 07:25:00,2011-11-02 11:43:00,37,0,480.1621428571429
12780,1,285,337.4,2010-04-20 09:40:00,2010-04-20 09:40:00,598,1,337.4
12781,2,671,826.74,2011-02-28 08:43:00,2011-10-07 10:37:00,63,0,413.37
12782,11,2017,4618.24,2010-07-08 13:31:00,2011-12-05 09:16:00,4,0,419.84
12783,6,624,2225.91,2011-09-25 15:35:00,2011-12-07 15:56:00,2,0,370.98499999999996
12784,3,882,1804.75,2010-06-28 13:06:00,2011-11-30 15:38:00,9,0,601.5833333333334
12785,3,453,1100.4,2009-12-08 13:56:00,2010-12-10 13:48:00,364,1,366.8
12786,1,324,728.5,2010-04-09 12:12:00,2010-04-09 12:12:00,609,1,728.5
12787,4,510,862.18,2010-10-22 14:57:00,2011-11-30 08:44:00,9,0,215.545
12788,4,194,444.9,2010-06-29 13:05:00,2010-09-02 14:21:00,463,1,111.225
12789,3,36,273.35,2010-01-15 12:06:00,2011-10-05 13:34:00,65,0,91.11666666666667
12790,2,306,591.85,2010-10-25 13:04:00,2011-05-31 14:14:00,192,1,295.925
12791,6,450,1056.11,2010-03-25 17:29:00,2010-12-01 11:27:00,373,1,176.01833333333332
12792,2,394,827.01,2010-06-23 10:49:00,2011-03-28 11:36:00,256,1,413.505
12793,3,526,1017.33,2010-11-03 13:05:00,2011-01-09 12:12:00,334,1,339.11
12794,2,592,860.41,2011-09-02 12:01:00,2011-10-17 14:54:00,53,0,430.205
12795,1,68,430.48,2011-11-21 10:27:00,2011-11-21 10:27:00,18,0,430.48
12796,1,182,381.0,2010-03-21 15:49:00,2010-03-21 15:49:00,628,1,381.0
12797,2,333,806.11,2010-10-11 12:53:00,2010-12-09 10:55:00,365,1,403.055
12798,4,8455,8510.93,2010-10-14 12:27:00,2011-11-29 15:52:00,10,0,2127.7325
12799,1,137,219.35,2010-06-28 15:57:00,2010-06-28 15:57:00,529,1,219.35
12800,3,284,584.25,2010-02-01 11:02:00,2010-08-26 14:11:00,470,1,194.75
12801,1,505,1071.82,2010-07-27 09:38:00,2010-07-27 09:38:00,500,1,1071.82
12802,7,1972,2416.42,2010-05-25 09:34:00,2011-06-06 09:36:00,186,1,345.20285714285717
12803,1,872,1092.81,2010-11-11 14:57:00,2010-11-11 14:57:00,393,1,1092.81
12804,2,271,327.02,2010-07-27 13:52:00,2010-08-31 11:58:00,465,1,163.51
12805,4,593,1434.95,2010-02-03 09:06:00,2010-11-23 12:27:00,381,1,358.7375
12806,4,2087,2878.96,2010-04-30 10:44:00,2010-09-30 13:34:00,435,1,719.74
12807,1,145,330.35,2010-11-21 14:21:00,2010-11-21 14:21:00,383,1,330.35
12808,5,375,906.1,2010-09-03 10:24:00,2011-11-03 10:05:00,36,0,181.22
12809,3,518,1755.94,2010-03-02 14:19:00,2011-06-15 10:51:00,177,1,585.3133333333334
12810,2,389,534.99,2010-02-01 09:52:00,2010-06-23 10:53:00,534,1,267.495
12811,5,435,1033.9,2010-10-08 12:20:00,2011-03-24 09:42:00,260,1,206.78000000000003
12812,1,164,229.64,2011-10-26 09:54:00,2011-10-26 09:54:00,44,0,229.64
12813,3,1141,1687.8,2010-01-15 16:52:00,2010-07-26 09:50:00,501,1,562.6
12814,1,49,125.92,2011-08-30 12:11:00,2011-08-30 12:11:00,101,1,125.92
12815,2,379,1063.46,2011-05-25 13:34:00,2011-07-15 10:21:00,147,1,531.73
12816,2,128,572.2,2011-06-16 13:24:00,2011-09-05 12:41:00,95,1,286.1
12817,3,219,690.98,2010-10-01 08:57:00,2011-03-03 16:28:00,281,1,230.32666666666668
12818,1,929,1542.08,2011-03-23 12:06:00,2011-03-23 12:06:00,261,1,1542.08
12819,1,344,540.52,2010-09-07 15:20:00,2010-09-07 15:20:00,458,1,540.52
12820,11,1964,2689.52,2009-12-05 13:37:00,2011-12-06 15:12:00,3,0,244.50181818181818
12821,2,162,220.8,2010-04-07 15:14:00,2011-05-09 15:51:00,214,1,110.4
12822,2,550,948.88,2011-09-13 13:46:00,2011-09-30 10:04:00,70,0,474.44
12823,18,930,6501.5,2010-01-29 12:52:00,2011-09-26 07:35:00,74,0,361.19444444444446
12824,1,232,397.12,2011-10-11 12:49:00,2011-10-11 12:49:00,59,0,397.12
12825,2,139,518.63,2010-03-08 10:17:00,2010-07-06 13:56:00,521,1,259.315
12826,12,1995,2955.75,2009-12-18 10:43:00,2011-12-07 10:25:00,2,0,246.3125
12827,3,197,430.15,2011-10-26 15:44:00,2011-12-04 12:17:00,5,0,143.38333333333333
12828,6,494,1018.71,2011-08-01 16:16:00,2011-12-07 08:45:00,2,0,169.785
12829,3,550,385.3,2010-06-07 15:04:00,2011-01-07 11:13:00,336,1,128.43333333333334
12830,6,9848,6814.64,2011-06-21 10:53:00,2011-11-02 11:54:00,37,0,1135.7733333333333
12831,3,303,451.11,2010-09-02 15:58:00,2011-03-22 13:02:00,262,1,150.37
12832,2,195,383.03,2011-09-02 13:48:00,2011-11-07 13:30:00,32,0,191.515
12833,1,156,417.38,2011-07-17 13:46:00,2011-07-17 13:46:00,145,1,417.38
12834,1,110,312.38,2011-03-02 09:49:00,2011-03-02 09:49:00,282,1,312.38
12835,41,2357,6043.31,2009-12-03 12:13:00,2010-10-08 10:59:00,427,1,147.3978048780488
12836,15,2236,6585.62,2009-12-01 14:19:00,2011-10-11 15:10:00,59,0,439.04133333333334
12837,2,209,688.41,2010-05-19 15:10:00,2011-06-19 16:07:00,173,1,344.205
12838,10,1845,3398.48,2010-04-26 09:59:00,2011-11-06 12:20:00,33,0,339.848
12839,26,6849,10071.73,2009-12-07 09:18:00,2011-12-07 12:33:00,2,0,387.37423076923073
12840,7,2258,4041.97,2010-02-03 14:51:00,2011-07-19 09:29:00,143,1,577.4242857142857
12841,40,5414,7540.68,2010-07-08 15:38:00,2011-12-05 11:13:00,4,0,188.517
12842,4,887,1917.99,2009-12-02 08:15:00,2011-09-30 15:33:00,70,0,479.4975
12843,30,3031,6588.41,2009-12-13 11:41:00,2011-10-05 12:09:00,65,0,219.61366666666666
12844,4,223,648.6,2010-04-25 11:51:00,2011-11-10 13:31:00,29,0,162.15
12845,4,204,354.09,2011-02-22 14:10:00,2011-03-17 13:34:00,267,1,88.5225
12846,1,1,15.58,2010-01-26 16:29:00,2010-01-26 16:29:00,682,1,15.58
12847,2,1533,1636.9,2010-11-17 12:44:00,2011-11-17 13:16:00,22,0,818.45
12848,1,58,208.0,2010-02-02 12:45:00,2010-02-02 12:45:00,675,1,208.0
12849,6,1882,3090.56,2010-04-27 13:44:00,2011-11-08 13:41:00,31,0,515.0933333333334
12850,1,200,330.0,2010-09-20 12:26:00,2010-09-20 12:26:00,445,1,330.0
12851,2,160,284.13,2010-08-19 15:13:00,2011-09-04 12:41:00,96,1,142.065
12852,1,149,311.55,2011-02-18 08:47:00,2011-02-18 08:47:00,294,1,311.55
12853,11,1668,3907.5,2010-02-05 11:57:00,2011-07-28 11:29:00,134,1,355.22727272727275
12854,7,1635,2994.02,2009-12-11 12:55:00,2011-09-22 12:15:00,78,0,427.71714285714285
12855,4,270,650.94,2010-11-02 18:16:00,2010-12-02 09:37:00,372,1,162.735
12856,6,1079,2179.93,2011-10-07 12:38:00,2011-12-02 10:52:00,7,0,363.32166666666666
12857,6,1420,3688.0,2010-01-25 15:37:00,2011-05-13 10:20:00,210,1,614.6666666666666
12858,1,63,177.92,2010-11-21 12:55:00,2010-11-21 12:55:00,383,1,177.92
12859,1,292,575.1,2010-09-07 12:20:00,2010-09-07 12:20:00,458,1,575.1
12860,1,27,55.47,2010-01-15 15:22:00,2010-01-15 15:22:00,693,1,55.47
12861,1,27,68.25,2010-03-30 11:39:00,2010-03-30 11:39:00,619,1,68.25
12862,2,613,1008.32,2010-08-01 15:20:00,2010-10-10 11:47:00,425,1,504.16
12863,6,895,2792.55,2010-04-29 13:54:00,2011-10-18 14:15:00,52,0,465.425
12864,2,447,299.57,2010-07-19 17:22:00,2011-07-24 13:03:00,138,1,149.785
12865,4,1973,3323.47,2010-08-20 12:20:00,2011-11-13 14:31:00,26,0,830.8675
12866,3,553,1227.35,2010-07-25 11:37:00,2011-03-01 14:11:00,283,1,409.1166666666666
12867,13,7939,7913.29,2009-12-16 16:25:00,2011-11-13 15:30:00,26,0,608.7146153846154
12868,8,1282,2247.06,2010-11-12 10:05:00,2011-06-07 10:42:00,185,1,280.8825
12869,1,144,337.67,2010-01-27 12:10:00,2010-01-27 12:10:00,681,1,337.67
12870,3,906,1676.95,2010-03-25 14:32:00,2010-11-29 13:42:00,375,1,558.9833333333333
12871,3,484,744.02,2010-09-26 10:34:00,2011-09-16 15:07:00,84,0,248.00666666666666
12872,12,1855,3685.49,2009-12-03 20:03:00,2011-01-17 10:52:00,326,1,307.12416666666667
12873,3,786,2027.3,2010-01-27 09:50:00,2011-03-02 14:58:00,282,1,675.7666666666667
12874,2,623,948.42,2010-06-03 12:51:00,2010-11-19 15:23:00,385,1,474.21
12875,5,5187,1356.99,2010-01-11 12:37:00,2011-07-19 15:30:00,143,1,271.398
12876,4,3047,4081.79,2010-04-28 13:26:00,2011-10-13 12:26:00,57,0,1020.4475
12877,20,2262,2955.17,2010-01-18 10:23:00,2011-12-06 10:30:00,3,0,147.7585
12878,2,547,854.99,2011-03-18 14:02:00,2011-04-17 13:07:00,236,1,427.495
12879,3,370,573.22,2011-09-09 12:11:00,2011-10-26 12:24:00,44,0,191.07333333333335
12880,2,279,640.13,2010-05-14 11:57:00,2010-11-23 10:50:00,381,1,320.065
12881,1,21,298.0,2011-03-09 11:44:00,2011-03-09 11:44:00,275,1,298.0
12882,2,246,1463.04,2011-11-06 11:22:00,2011-11-30 16:18:00,9,0,731.52
12883,4,196,703.47,2011-09-11 15:18:00,2011-11-15 09:32:00,24,0,175.8675
12884,1,43,309.05,2011-09-12 13:10:00,2011-09-12 13:10:00,88,0,309.05
12885,3,655,1175.22,2011-08-08 11:45:00,2011-10-07 13:40:00,63,0,391.74
12886,2,770,1378.4,2011-05-04 11:21:00,2011-10-03 10:09:00,67,0,689.2
12887,1,100,222.4,2010-11-21 11:18:00,2010-11-21 11:18:00,383,1,222.4
12888,2,76,354.12,2011-03-29 14:31:00,2011-05-09 16:02:00,214,1,177.06
12889,4,124,385.46,2010-07-25 14:32:00,2010-11-23 16:08:00,381,1,96.365
12890,2,466,717.27,2010-11-17 14:05:00,2011-11-15 17:26:00,24,0,358.635
12891,11,2325,840.5,2010-02-18 14:32:00,2011-06-07 12:31:00,185,1,76.4090909090909
12892,1,140,263.38,2010-11-08 09:51:00,2010-11-08 09:51:00,396,1,263.38
12893,1,96,188.14,2011-11-09 12:34:00,2011-11-09 12:34:00,30,0,188.14
12894,1,33,157.35,2010-05-13 14:47:00,2010-05-13 14:47:00,575,1,157.35
12895,2,210,372.8,2011-09-14 08:35:00,2011-10-28 13:51:00,42,0,186.4
12897,4,249,514.25,2010-06-14 11:58:00,2011-05-19 12:13:00,204,1,128.5625
12898,2,240,310.96,2010-02-18 12:36:00,2010-09-02 08:08:00,463,1,155.48
12899,1,108,366.4,2010-10-22 09:53:00,2010-10-22 09:53:00,413,1,366.4
12900,1,139,340.33,2010-10-13 15:17:00,2010-10-13 15:17:00,422,1,340.33
12901,28,23075,17654.54,2011-03-14 10:41:00,2011-12-01 10:07:00,8,0,630.5192857142857
12902,1,66,138.68,2011-03-20 12:06:00,2011-03-20 12:06:00,264,1,138.68
12903,1,493,833.53,2010-10-07 12:39:00,2010-10-07 12:39:00,428,1,833.53
12904,2,302,509.58,2011-06-20 13:18:00,2011-11-21 14:34:00,18,0,254.79
12905,2,532,1018.42,2010-01-26 14:06:00,2010-05-12 10:05:00,576,1,509.21
12906,5,1749,2919.81,2011-09-22 15:03:00,2011-11-28 09:55:00,11,0,583.962
12907,2,177,508.91,2010-08-02 14:33:00,2010-11-09 12:08:00,395,1,254.455
12908,5,3000,1776.0,2010-03-19 15:59:00,2011-06-16 15:39:00,176,1,355.2
12909,8,1948,3103.19,2010-02-24 12:14:00,2011-10-31 12:43:00,39,0,387.89875
12910,13,3632,5796.52,2010-03-28 13:10:00,2011-11-16 14:28:00,23,0,445.8861538461539
12911,1,820,1680.47,2010-06-06 12:13:00,2010-06-06 12:13:00,551,1,1680.47
12912,5,670,1662.3,2011-10-30 11:35:00,2011-12-07 08:55:00,2,0,332.46
12913,13,3232,6700.86,2009-12-01 12:18:00,2011-12-05 12:11:00,4,0,515.4507692307692
12914,1,336,223.98,2010-11-04 12:28:00,2010-11-04 12:28:00,400,1,223.98
12915,4,452,1174.75,2010-04-29 19:36:00,2011-07-14 11:34:00,148,1,293.6875
12916,7,1774,4654.02,2010-01-24 11:26:00,2011-07-24 10:35:00,138,1,664.86
12917,6,1104,4359.2,2009-12-09 14:22:00,2011-08-03 16:42:00,128,1,726.5333333333333
12918,1,1,10953.5,2010-03-23 15:22:00,2010-03-23 15:22:00,626,1,10953.5
12919,6,673,1335.19,2011-06-23 09:22:00,2011-12-01 13:47:00,8,0,222.53166666666667
12920,4,421,488.09,2009-12-14 15:58:00,2011-11-22 15:05:00,17,0,122.0225
12921,74,21708,35921.04,2009-12-01 13:43:00,2011-11-30 16:22:00,9,0,485.41945945945946
12922,1,370,405.38,2011-07-01 15:35:00,2011-07-01 15:35:00,161,1,405.38
12923,3,237,789.87,2010-05-13 14:55:00,2011-10-06 16:20:00,64,0,263.29
12924,12,1423,2469.4,2009-12-09 12:40:00,2011-09-12 13:55:00,88,0,205.78333333333333
12925,3,649,729.33,2010-04-26 10:32:00,2011-12-05 11:11:00,4,0,243.11
12926,4,766,1548.46,2009-12-14 14:35:00,2010-10-24 15:57:00,411,1,387.115
12927,1,145,197.31,2010-11-10 10:02:00,2010-11-10 10:02:00,394,1,197.31
12928,12,2899,4304.89,2010-06-08 10:16:00,2011-11-04 14:24:00,35,0,358.74083333333334
12929,1,37,117.85,2011-02-01 12:08:00,2011-02-01 12:08:00,311,1,117.85
12930,2,252,415.8,2011-06-21 13:25:00,2011-09-22 15:18:00,78,0,207.9
12931,57,62906,92347.34,2009-12-01 11:46:00,2011-11-18 12:39:00,21,0,1620.1287719298246
12932,8,1609,1698.56,2010-02-10 08:46:00,2010-06-18 14:22:00,539,1,212.32
12933,8,959,1687.03,2009-12-10 16:39:00,2011-11-15 16:38:00,24,0,210.87875
12934,1,31,181.65,2009-12-03 10:51:00,2009-12-03 10:51:00,736,1,181.65
12935,15,3201,4243.86,2010-04-11 15:59:00,2011-12-07 17:25:00,2,0,282.924
12936,4,559,1063.9,2011-09-22 13:51:00,2011-11-22 17:32:00,17,0,265.975
